Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition
-1.704510027649727,-0.917637180770708,2.24203082337524,0.8287282187411729,1.4199026619562514,-0.5236765387776686,0.9439859164558131,0.9598814345358722,1.2223946822376366,1.8924815439470264,0.0,-0.3118656676416841,2.158348198507343,2.0308027951725833,-0.7434859468195917,0.0,0.7100881973816505,1.1577814629549108,0.0,0.78736237321028,-0.7898776522597399,0.29473673011005336,0.0,0.5279066898577424,0.7858507247126115,0.9990327354921287,1.768390077992325,1.5843305972571808,-0.9238364787790887,0.19514644395929603,0.0,0.0,0.0,0.0,0.0,-0.5024347359142595,1.6760887939344802,2.3012812268756173,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
-1.6949630403535654,-0.917637180770708,0.03887205162805302,-0.24969349680924294,-0.9962453503949662,0.892283811218261,-0.6938963487091625,0.8577312704096818,-0.7017658863748277,-1.0884167916781833,0.0,1.436180840018208,0.5553116595520353,0.38459794033943434,-0.7434859468195917,0.0,-0.502605793150803,-0.8512038170011182,0.0,-1.215198548607647,1.2660188538555643,0.29473673011005336,0.0,-0.23584402767670568,-0.9442633213938101,-0.9088343513734135,-1.2209673527868101,-1.1025687711795915,-0.9238364787790887,0.5282309259368074,0.0,0.0,0.0,0.0,0.0,-0.1252701160972209,0.1617636386684627,-0.5356513847344698,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
-1.692576293529525,-0.917637180770708,1.2544079256954666,0.6710448799643738,1.4199026619562514,-0.5236765387776686,0.9439859164558131,0.908806352472777,-0.7017658863748277,-1.0884167916781833,0.0,1.4503159869804172,0.5755180024800435,0.40534842170287744,-0.7434859468195917,0.0,-0.4873197344466125,-0.8512038170011182,0.0,0.78736237321028,-0.7898776522597399,0.29473673011005336,0.0,0.5279066898577424,-0.9442633213938101,0.9536073286619967,0.27371136260275736,0.03976569085041346,-0.9238364787790887,-0.24896619867738579,0.0,0.0,0.0,0.0,0.0,-2.011093215182414,0.1617636386684627,0.017609332052559615,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
-1.6878027998814444,2.268920859686177,-0.6448668775348672,-0.702160140245699,2.2252853327399906,-0.5236765387776686,0.864089220594107,0.8066561883465867,1.6649516130185036,1.7334024045253198,0.0,-0.4956225781504059,1.676763692056484,1.536249656010524,-0.7434859468195917,0.0,0.34577046493177477,1.1577814629549108,0.0,0.78736237321028,-0.7898776522597399,-1.2253406649945728,0.0,-0.23584402767670568,0.7858507247126115,0.8627565150017329,0.27371136260275736,0.4259069174521053,1.147490968466263,0.12852954756379376,0.0,0.0,0.0,0.0,0.0,0.6290591235368562,-0.5953989389645461,1.7851460246356718,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD,Normal
-1.678255812585283,-0.917637180770708,-0.037098940501160325,-0.4783159600240891,-0.9962453503949662,2.3082441612141906,-1.2132248718102523,0.908806352472777,-0.7017658863748277,0.7006116839720861,0.0,-0.6888029199672673,-0.020569113896194976,-0.20679077851869276,-0.7434859468195917,0.0,-0.9382584662202349,1.1577814629549108,0.0,-1.215198548607647,-0.7898776522597399,0.29473673011005336,0.0,-0.9995947452111538,-0.9442633213938101,-1.499364640165129,-1.2209673527868101,-1.2366455859718457,-0.9238364787790887,0.23955770822296424,0.0,0.0,0.0,0.0,0.0,-2.011093215182414,1.6760887939344802,-1.266390171063656,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Abnorml
-1.6734823189372021,-0.917637180770708,1.1784369335662532,-0.20779163056086278,-0.19086267961122702,-0.5236765387776686,-0.7338446966400156,-1.2363470941772203,0.2699352007744668,0.4852430029088526,0.0,-0.40845583855011475,0.08383032456518011,0.7166056421545233,-0.7434859468195917,0.0,-0.2580288538837536,-0.8512038170011182,0.0,0.78736237321028,-0.7898776522597399,0.29473673011005336,0.0,-0.23584402767670568,0.7858507247126115,-0.9542597582035455,0.27371136260275736,-0.19620950318395378,-0.9238364787790887,2.149242071560696,0.0,0.0,0.0,0.0,0.0,2.1377176028050107,-1.3525615165975549,-0.3427798091605954,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD,Abnorml
-1.6567750911689196,-0.917637180770708,1.1784369335662532,0.6883202107860744,1.4199026619562514,-0.5236765387776686,0.90403756852496,0.8577312704096818,-0.7017658863748277,-1.0296798786609378,0.0,2.3879474021403055,1.9966974550832786,1.864798944265039,-0.7434859468195917,0.0,0.5877997277481258,-0.8512038170011182,0.0,0.78736237321028,-0.7898776522597399,0.29473673011005336,0.0,0.5279066898577424,-0.9442633213938101,0.9081819218318647,1.768390077992325,1.8739365172084497,-0.9238364787790887,2.3268871286153687,0.0,0.0,0.0,0.0,0.0,0.2518945037198177,-0.5953989389645461,1.281687827363023,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
-1.6520015975208389,-0.917637180770708,-0.18904092475958703,-0.5444768014688999,-0.9962453503949662,2.3082441612141906,-0.6938963487091625,-1.1852720121141251,-0.7017658863748277,0.7789275679950801,0.0,-1.0044878687899432,-0.36407694367233234,-0.5595489616972247,-0.7434859468195917,0.0,-1.198121464191475,1.1577814629549108,0.0,-1.215198548607647,-0.7898776522597399,0.29473673011005336,0.0,-0.23584402767670568,-0.9442633213938101,-0.9088343513734135,-1.2209673527868101,-0.48581542313522263,-0.9238364787790887,-0.9151351626324086,0.0,0.0,0.0,0.0,0.0,-2.011093215182414,-0.5953989389645461,-0.9404100433331641,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
-1.640067863400637,0.9942976435034232,-0.6448668775348672,-0.7679534214602607,-0.9962453503949662,-0.5236765387776686,-1.1333281759485463,-1.7470979148081722,-0.7017658863748277,-0.14862618340225517,0.0,-1.456812571580643,-2.287047245654435,0.8411085303351816,-0.7434859468195917,0.0,-0.16631250165861003,-0.8512038170011182,0.0,-1.215198548607647,-0.7898776522597399,0.29473673011005336,0.0,-0.23584402767670568,0.7858507247126115,-1.0905359786939413,0.27371136260275736,0.5117160789191479,-0.9238364787790887,0.19514644395929603,0.0,0.0,0.0,0.0,0.0,-1.6339285953653753,-0.5953989389645461,-0.8860800220447488,RL,Pave,Reg,Bnk,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min1,TA,Detchd,Unf,TA,TA,Y,WD,Normal
-1.6329076229285158,0.35698603541204615,1.55829189421232,0.8901107771927472,0.6145199911725122,-0.5236765387776686,0.8241408726632539,0.7555811062834915,-0.7017658863748277,-1.0884167916781833,0.0,0.5692251596693666,-0.684010706699127,-0.8880982499517398,1.3292071587198218,0.0,0.7508510205928255,-0.8512038170011182,0.0,0.78736237321028,1.2660188538555643,0.29473673011005336,0.0,0.5279066898577424,-0.9442633213938101,0.8173311081716009,0.27371136260275736,0.4741745707773168,-0.9238364787790887,0.6392590865959779,0.0,0.0,0.0,0.0,0.0,0.6290591235368562,-1.3525615165975549,0.3182354498484578,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
-1.6281341292804352,-0.917637180770708,-0.6448668775348672,-0.7436944462638301,-0.9962453503949662,2.3082441612141906,-0.45420626112404416,-0.8788215197355541,-0.7017658863748277,0.4583219177759484,0.0,-1.1081456131794785,-0.9534286124059014,-1.1647713347976472,-0.7434859468195917,0.0,-1.6439648430637006,-0.8512038170011182,0.0,-1.215198548607647,-0.7898776522597399,-1.2253406649945728,0.0,-1.7633454627456018,-0.9442633213938101,-0.5908565035624898,-1.2209673527868101,-0.6681598912526883,1.0760658840784922,-0.9151351626324086,0.0,0.0,0.0,0.0,0.0,-2.011093215182414,0.1617636386684627,-0.9784410582350548,RL,Pave,Reg,Bnk,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
-1.6257473824563948,-0.917637180770708,-0.4169539011472271,1.4146192257579973,-0.19086267961122702,-0.5236765387776686,0.8241408726632539,0.7555811062834915,-0.7017658863748277,1.2145596728729844,0.0,-0.9455914231140709,0.31957099205860773,0.14250899109926535,-0.7434859468195917,0.0,-0.6809431446996933,1.1577814629549108,0.0,-1.215198548607647,1.2660188538555643,0.29473673011005336,0.0,-0.9995947452111538,-0.9442633213938101,0.9081819218318647,0.27371136260275736,0.5331683692859086,-0.9238364787790887,0.19514644395929603,0.0,0.0,0.0,0.0,0.0,-0.5024347359142595,-1.3525615165975549,-0.3789998233528723,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,New,Partial
-1.620973888808314,2.268920859686177,-1.8604027516022807,-1.0223051007925332,1.4199026619562514,-0.5236765387776686,0.90403756852496,0.8577312704096818,1.0107370196902656,-1.0296798786609378,0.0,1.7141720636083255,1.03352844218156,0.87569266594092,-0.7434859468195917,0.0,-0.14083573715162573,-0.8512038170011182,0.0,0.78736237321028,-0.7898776522597399,-1.2253406649945728,0.0,-0.23584402767670568,0.7858507247126115,0.9081819218318647,0.27371136260275736,0.03976569085041346,0.3005935392969813,0.17294081182746196,0.0,0.0,0.0,0.0,0.0,1.3833883631709334,-0.5953989389645461,0.42689549242528846,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,Gd,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
-1.613813648336193,0.35698603541204615,0.5706689965325464,0.13514206426140646,1.4199026619562514,-0.5236765387776686,0.8241408726632539,0.8066561883465867,2.607790291638611,-1.0884167916781833,0.0,1.235932924720242,0.26905513473858755,0.09063278769065772,2.461958041979734,0.0,2.6692513879687447,-0.8512038170011182,0.0,0.78736237321028,1.2660188538555643,1.8148141252146797,0.0,2.0554081249266387,0.7858507247126115,0.8173311081716009,1.768390077992325,2.013376404592394,1.0352515501426232,2.4379152892745393,0.0,0.0,0.0,0.0,0.0,1.3833883631709334,-0.5953989389645461,2.5004913049331403,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,RFn,TA,TA,Y,WD,Normal
-1.6090401546881121,-0.917637180770708,0.2667850280156931,0.5299017515487775,0.6145199911725122,-0.5236765387776686,0.7841925247324009,0.7045060242203963,0.90490818841658,1.390770411924721,0.0,-0.42023512768528926,1.3130495193523384,1.2526597440434688,-0.7434859468195917,0.0,0.13686099597450338,1.1577814629549108,0.0,0.78736237321028,-0.7898776522597399,0.29473673011005336,0.0,0.5279066898577424,-0.9442633213938101,0.771905701341469,0.27371136260275736,0.4366330626354856,0.5454795429121952,-0.27117183080921986,0.0,0.0,0.0,0.0,0.0,-0.1252701160972209,-0.5953989389645461,0.8524806591845419,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD,Normal
-1.6066534078640717,-0.5989813767250195,-1.6324897752146406,-1.6964105630691053,-1.8016280211787055,0.892283811218261,-1.5328116552570767,-2.002473325123648,-0.7017658863748277,-1.0884167916781833,0.0,0.3030132252144235,-1.064563498509946,-1.278898982296584,-0.7434859468195917,0.0,-1.7280381659367487,-0.8512038170011182,0.0,-1.215198548607647,-0.7898776522597399,-1.2253406649945728,0.0,-1.7633454627456018,-0.9442633213938101,-1.8627678948061845,-1.2209673527868101,-1.37608547335579,-0.9238364787790887,-0.9151351626324086,0.0,0.0,0.0,0.0,0.0,-0.1252701160972209,1.6760887939344802,-1.791580376851671,RM,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Unf,TA,TA,Y,WD,Normal
-1.5994931673919508,-0.917637180770708,0.03887205162805302,-0.5970379143944995,-1.8016280211787055,0.892283811218261,-0.05472278181551351,0.8577312704096818,-0.7017658863748277,0.2943480356028047,0.0,-0.7971723800108724,-0.7345265640191472,-0.9399744533603475,-0.7434859468195917,0.0,-1.4783658737683025,1.1577814629549108,0.0,-1.215198548607647,-0.7898776522597399,-1.2253406649945728,0.0,-1.7633454627456018,-0.9442633213938101,0.045099192059357605,0.27371136260275736,-0.6252553105191669,-0.9238364787790887,-0.9151351626324086,0.0,0.0,0.0,0.0,0.0,-0.1252701160972209,-0.5953989389645461,-0.895135025592818,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD,Normal
